CustomerID,InvoiceDate,Quantity,UnitPrice,TotalAmount,Country,ProductCategory
C0220,2023-09-02 00:00:00,1,49.62,49.62,UK,Beauty
C0774,2022-07-16 00:00:00,1,368.9,368.9,UK,Sports
C1264,2022-12-23 00:00:00,2,72.99,145.98,Germany,Clothing
C0618,2022-12-26 00:00:00,1,830.41,830.41,,Electronics
C0296,2022-02-08 00:00:00,2,44.13,88.26,Germany,Beauty
C0576,2022-06-07 00:00:00,2,785.58,1571.16,Germany,Electronics
C0251,2022-07-05 00:00:00,1,150.09,150.09,Netherlands,Home & Garden
C0853,2022-10-22 00:00:00,1,83.9,83.9,Italy,Beauty
C1118,2023-01-11 00:00:00,1,530.12,530.12,,Sports
C1422,2022-06-20 00:00:00,1,59.64,59.64,France,Beauty
C0729,2023-02-27 00:00:00,3,13.04,39.11,Germany,Clothing
C1830,2022-09-20 00:00:00,1,173.9,173.9,Germany,Sports
C1731,2022-08-29 00:00:00,1,39.91,39.91,Spain,Clothing
C0532,2022-04-19 00:00:00,1,34.73,34.73,,Clothing
C1771,2022-09-20 00:00:00,1,55.4,55.4,UK,Sports
C0904,2022-12-06 00:00:00,1,95.14,95.14,Germany,Home & Garden
C0604,2022-10-18 00:00:00,1,442.94,442.94,Germany,Sports
C1128,2022-09-04 00:00:00,5,13.84,69.21,,Beauty
C1701,2022-05-17 00:00:00,3,56.29,168.86,,Clothing
C0153,2022-02-09 00:00:00,1,220.26,220.26,,Electronics
C0111,2022-12-25 00:00:00,1,334.76,334.76,UK,Sports
C1514,2022-05-18 00:00:00,1,591.86,591.86,UK,Sports
C0420,2023-01-27 00:00:00,1,269.87,269.87,Spain,Sports
C0173,2022-10-29 00:00:00,1,28.01,28.01,UK,Books
C1302,2023-09-09 00:00:00,1,180.35,180.35,Netherlands,Home & Garden
C0906,2022-10-30 00:00:00,1,52.05,52.05,Italy,Beauty
C0322,2022-03-18 00:00:00,2,34.74,69.48,Germany,Books
C1846,2022-11-02 00:00:00,1,74.03,74.03,UK,Beauty
C1510,2022-03-10 00:00:00,3,40.3,120.89,Italy,Beauty
C0634,2023-11-01 00:00:00,3,632.78,1898.35,UK,Electronics
C1528,2022-10-26 00:00:00,1,73.11,73.11,UK,Clothing
C0743,2023-03-06 00:00:00,3,102.08,306.24,,Home & Garden
C1044,2022-10-07 00:00:00,-1,12.77,12.77,UK,Books
C1285,2022-08-20 00:00:00,1,213.88,213.88,Netherlands,Sports
C0156,2022-07-07 00:00:00,1,139.5,139.5,,Clothing
C0103,2022-05-28 00:00:00,1,64.77,64.77,Germany,Beauty
C1039,2022-07-21 00:00:00,3,398.57,1195.71,Germany,Electronics
C0044,2022-12-16 00:00:00,1,535.98,535.98,France,Sports
C0025,2023-03-04 00:00:00,1,29.99,29.99,UK,Books
C0469,2022-11-15 00:00:00,1,286.77,286.77,UK,Home & Garden
C0411,2022-06-21 00:00:00,1,181.53,181.53,Germany,Sports
C0978,2023-01-23 00:00:00,1,390.13,390.13,France,Electronics
C1442,2022-12-22 00:00:00,1,83.17,83.17,UK,Electronics
C1369,2022-06-27 00:00:00,1,96.72,84.71,UK,Clothing
C0038,2022-07-18 00:00:00,1,37.6,37.6,Germany,Books
C0581,2022-12-15 00:00:00,1,152.57,152.57,UK,Clothing
C0973,2022-03-14 00:00:00,1,66.33,66.33,UK,Clothing
C0844,2023-03-30 00:00:00,1,11.14,11.14,UK,Beauty
C1195,2022-08-31 00:00:00,1,118.06,118.06,UK,Home & Garden
C1221,2022-04-26 00:00:00,1,78.86,64.73,UK,Beauty
C0945,2022-11-06 00:00:00,1,32.87,32.87,,Beauty
C0787,2023-03-23 00:00:00,1,49.02,49.02,,Home & Garden
C0274,2023-09-11 00:00:00,1,525.51,525.51,UK,Electronics
C0315,2022-05-01 00:00:00,1,19.36,19.36,UK,Books
C1674,2023-06-10 00:00:00,1,665.97,665.97,Netherlands,Electronics
C0397,2022-07-07 00:00:00,1,496.4,496.4,France,Electronics
C1572,2022-09-11 00:00:00,1,242.58,242.58,UK,Electronics
C0799,2022-12-20 00:00:00,3,210.67,632.01,UK,Home & Garden
C0423,2023-01-10 00:00:00,1,856.48,856.48,UK,Electronics
C1702,2023-05-21 00:00:00,1,96.04,96.04,UK,Clothing
C1755,2022-06-30 00:00:00,1,872.42,872.42,UK,Electronics
C0512,2022-02-25 00:00:00,1,66.47,66.47,France,Beauty
C0446,2022-11-11 00:00:00,5,29.38,146.91,UK,Beauty
C0294,2022-03-30 00:00:00,1,37.02,37.02,Spain,Beauty
C1517,2022-03-21 00:00:00,1,15.87,15.87,,Books
C0517,2023-07-15 00:00:00,-1,25.66,25.66,,Books
C1031,2022-08-04 00:00:00,1,23.2,23.2,Germany,Books
C1791,2023-07-06 00:00:00,1,400.22,400.22,,Sports
C1676,2022-11-17 00:00:00,1,35.55,35.55,,Beauty
C1743,2023-06-17 00:00:00,1,575.57,575.57,,Sports
C0210,2023-04-03 00:00:00,1,471.1,471.1,Netherlands,Electronics
C1669,2022-09-14 00:00:00,1,74.1,74.1,UK,Beauty
C0483,2022-10-31 00:00:00,1,23.81,23.81,UK,Books
C0852,2022-11-30 00:00:00,1,168.36,168.36,Spain,Sports
C1021,2022-06-22 00:00:00,1,156.26,156.26,Spain,Home & Garden
C1844,2022-04-03 00:00:00,1,36.78,26.02,Germany,Books
C1157,2022-09-25 00:00:00,1,644.7,644.7,UK,Electronics
C1531,2023-03-14 00:00:00,1,111.03,111.03,UK,Sports
C1393,2022-10-03 00:00:00,1,74.33,74.33,,Beauty
C0672,2022-10-08 00:00:00,1,17.92,17.92,Germany,Books
C1092,2022-12-20 00:00:00,1,133.06,133.06,,Clothing
C1289,2023-01-28 00:00:00,1,24.25,24.25,UK,Books
C1275,2022-11-15 00:00:00,1,68.39,68.39,UK,Clothing
C0921,2023-08-28 00:00:00,1,67.25,67.25,UK,Beauty
C0672,2022-05-20 00:00:00,1,319.63,243.88,Germany,Electronics
C0137,2023-03-24 00:00:00,1,122.1,122.1,,Electronics
C0210,2023-08-27 00:00:00,1,26.51,26.51,Netherlands,Beauty
C1567,2023-03-11 00:00:00,1,39.73,39.73,Netherlands,Sports
C1160,2022-08-07 00:00:00,1,470.88,470.88,UK,Sports
C1319,2022-10-10 00:00:00,1,593.41,593.41,Germany,Sports
C1082,2023-02-04 00:00:00,1,126.37,104.17,France,Home & Garden
C1600,2022-01-17 00:00:00,1,64.46,64.46,UK,Clothing
C0805,2022-08-26 00:00:00,1,47.13,47.13,UK,Beauty
C1125,2022-04-18 00:00:00,3,822.64,2467.93,Italy,Electronics
C1293,2023-02-18 00:00:00,1,57.58,57.58,Spain,Beauty
C1477,2023-09-03 00:00:00,1,103.46,103.46,Spain,Sports
C0870,2022-05-09 00:00:00,1,614.48,614.48,Germany,Electronics
C0313,2023-08-06 00:00:00,1,74.25,74.25,UK,Clothing
C1193,2022-01-24 00:00:00,1,567.87,567.87,UK,Sports
C1445,2022-11-30 00:00:00,1,564.46,564.46,,Electronics
C1332,2023-08-14 00:00:00,1,29.89,29.89,,Beauty
C0170,2023-09-05 00:00:00,1,108.99,108.99,Spain,Home & Garden
C0074,2023-09-04 00:00:00,1,241.24,241.24,Spain,Sports
C1507,2022-12-07 00:00:00,1,18.51,18.51,Germany,Home & Garden
C0280,2022-06-02 00:00:00,1,356.76,356.76,Netherlands,Sports
C1763,2023-05-23 00:00:00,3,158.29,474.88,Spain,Home & Garden
C0049,2022-08-12 00:00:00,1,559.24,559.24,UK,Electronics
C1399,2023-02-02 00:00:00,1,25.33,25.33,,Books
C0411,2022-07-11 00:00:00,1,229.79,229.79,Germany,Home & Garden
C0725,2022-12-29 00:00:00,1,38.26,38.26,UK,Books
C0799,2023-07-15 00:00:00,1,187.82,187.82,UK,Clothing
C0332,2022-11-27 00:00:00,1,197.65,197.65,Netherlands,Home & Garden
C0193,2023-04-10 00:00:00,1,80.02,80.02,,Beauty
C0763,2022-03-24 00:00:00,1,10.52,10.52,Italy,Books
C1273,2022-06-22 00:00:00,1,83.45,83.45,,Beauty
C0170,2022-12-15 00:00:00,1,68.02,68.02,Spain,Beauty
C1706,2023-07-16 00:00:00,2,121.58,243.17,UK,Clothing
C0310,2022-12-07 00:00:00,2,80.95,161.91,Italy,Beauty
C0474,2022-12-23 00:00:00,1,49.11,49.11,Germany,Sports
C0259,2022-08-07 00:00:00,1,39.73,39.73,Italy,Sports
C0223,2023-07-22 00:00:00,1,12.96,12.96,Spain,Beauty
C1158,2022-03-07 00:00:00,1,18.34,18.34,UK,Books
C1078,2022-11-09 00:00:00,1,493.67,493.67,Netherlands,Sports
C0046,2022-05-05 00:00:00,1,245.47,245.47,UK,Electronics
C1563,2022-11-14 00:00:00,2,12.8,22.93,Italy,Beauty
C0970,2022-05-21 00:00:00,1,37.98,37.98,UK,Books
C0404,2023-01-09 00:00:00,1,16.73,16.73,,Books
C0480,2023-02-13 00:00:00,1,164.07,164.07,,Clothing
C0300,2023-06-16 00:00:00,1,262.37,262.37,Germany,Home & Garden
C0560,2022-08-08 00:00:00,2,110.51,221.02,Netherlands,Clothing
C0966,2022-12-21 00:00:00,1,206.22,206.22,Germany,Home & Garden
C1478,2022-08-28 00:00:00,2,28.97,57.94,Germany,Beauty
C0429,2022-10-09 00:00:00,1,166.03,166.03,France,Clothing
C0100,2022-12-14 00:00:00,1,12.31,12.31,,Books
C0290,2022-09-21 00:00:00,1,64.61,64.61,UK,Beauty
C0906,2022-09-19 00:00:00,1,172.67,172.67,Italy,Electronics
C1127,2022-09-20 00:00:00,1,463.77,463.77,UK,Sports
C1676,2023-08-17 00:00:00,1,84.3,84.3,,Clothing
C1228,2022-08-28 00:00:00,1,76.95,76.95,Italy,Home & Garden
C1459,2022-08-24 00:00:00,1,335.08,335.08,UK,Electronics
C0387,2022-12-25 00:00:00,4,90.75,363.0,,Clothing
C0970,2022-10-23 00:00:00,1,60.65,60.65,UK,Clothing
C0399,2023-02-03 00:00:00,1,62.12,62.12,Germany,Clothing
C0423,2022-12-26 00:00:00,1,26.48,26.48,UK,Books
C1167,2022-07-11 00:00:00,1,367.72,367.72,France,Sports
C0445,2023-04-25 00:00:00,1,88.46,88.46,France,Clothing
C0097,2023-03-31 00:00:00,1,177.77,177.77,France,Clothing
C1731,2022-06-10 00:00:00,1,29.47,29.47,Spain,Books
C1250,2022-10-16 00:00:00,1,81.14,81.14,UK,Beauty
C0361,2022-04-11 00:00:00,1,40.85,40.85,UK,Books
C1426,2023-04-23 00:00:00,1,43.62,43.62,UK,Books
C0062,2023-12-16 00:00:00,3,674.39,2023.17,France,Electronics
C1638,2022-12-18 00:00:00,5,220.06,1100.29,Netherlands,Home & Garden
C1438,2022-03-02 00:00:00,1,52.55,52.55,France,Beauty
C1681,2023-05-02 00:00:00,1,108.44,108.44,Netherlands,Clothing
C0386,2022-08-04 00:00:00,1,545.18,395.53,UK,Electronics
C0025,2023-01-20 00:00:00,2,37.3,74.61,UK,Books
C1486,2022-05-30 00:00:00,1,38.49,38.49,France,Books
C0496,2022-03-23 00:00:00,1,18.21,18.21,UK,Books
C0667,2023-01-10 00:00:00,1,298.32,298.32,Spain,Sports
C0322,2023-11-08 00:00:00,1,161.24,161.24,Germany,Home & Garden
C1061,2023-04-26 00:00:00,1,181.24,181.24,UK,Clothing
C0196,2022-10-25 00:00:00,2,66.35,132.7,UK,Clothing
C0119,2023-04-30 00:00:00,1,213.23,213.23,UK,Home & Garden
C0908,2022-11-02 00:00:00,1,16.43,16.43,,Books
C0634,2023-12-07 00:00:00,1,98.38,98.38,UK,Clothing
C0667,2022-07-12 00:00:00,1,89.48,89.48,Spain,Beauty
C0398,2022-03-30 00:00:00,1,54.91,54.91,UK,Home & Garden
C0536,2022-06-16 00:00:00,1,476.81,476.81,France,Sports
C0644,2023-03-04 00:00:00,1,6.3,6.3,UK,Books
C0832,2023-08-09 00:00:00,1,123.65,123.65,UK,Sports
C0106,2022-09-03 00:00:00,1,461.8,461.8,France,Electronics
C0577,2022-10-15 00:00:00,1,458.95,458.95,Spain,Electronics
C1229,2022-03-29 00:00:00,1,22.12,22.12,UK,Beauty
C1542,2022-11-12 00:00:00,1,294.76,239.76,Italy,Home & Garden
C0362,2023-10-26 00:00:00,2,56.89,81.67,Italy,Beauty
C0212,2022-02-12 00:00:00,1,65.63,65.63,UK,Beauty
C0224,2022-03-01 00:00:00,1,8.02,8.02,UK,Books
C1486,2022-06-04 00:00:00,2,30.09,60.19,France,Books
C0882,2023-08-11 00:00:00,1,26.64,26.64,,Beauty
C1385,2023-07-07 00:00:00,1,85.45,85.45,Italy,Electronics
C0333,2022-01-07 00:00:00,1,342.79,342.79,Germany,Sports
C1283,2023-01-18 00:00:00,8,32.13,257.01,Netherlands,Books
C1059,2023-02-01 00:00:00,1,159.61,159.61,France,Home & Garden
C0644,2023-09-21 00:00:00,1,110.43,110.43,UK,Sports
C0527,2022-06-28 00:00:00,1,133.51,133.51,,Sports
C0527,2022-10-26 00:00:00,1,360.22,360.22,,Sports
C1826,2022-08-20 00:00:00,1,55.23,55.23,Germany,Home & Garden
C0968,2023-02-23 00:00:00,1,46.02,46.02,UK,Beauty
C1214,2023-03-20 00:00:00,1,187.5,187.5,Germany,Clothing
C0973,2022-08-19 00:00:00,3,40.53,121.6,UK,Beauty
C0659,2022-08-26 00:00:00,1,17.4,17.4,UK,Clothing
C1702,2023-01-30 00:00:00,1,65.89,53.61,UK,Clothing
C0017,2022-04-20 00:00:00,1,111.35,111.35,,Home & Garden
C0040,2023-03-06 00:00:00,1,737.41,737.41,Spain,Electronics
C0435,2022-09-20 00:00:00,1,232.08,232.08,UK,Home & Garden
C0968,2023-07-27 00:00:00,1,268.49,268.49,UK,Home & Garden
C0828,2022-02-07 00:00:00,1,584.11,493.22,France,Sports
C0471,2023-06-13 00:00:00,1,30.32,30.32,Spain,Books
C1676,2023-03-17 00:00:00,1,271.57,271.57,,Home & Garden
C1500,2022-11-19 00:00:00,1,6.19,6.19,Germany,Books
C0726,2022-12-01 00:00:00,1,178.16,178.16,,Clothing
C1273,2022-07-08 00:00:00,1,39.98,39.98,,Books
C1747,2023-03-12 00:00:00,1,9.41,9.41,,Beauty
C0233,2022-09-08 00:00:00,1,65.7,65.7,UK,Beauty
C1397,2022-12-16 00:00:00,1,266.42,266.42,Spain,Sports
C0316,2023-02-13 00:00:00,1,122.51,122.51,UK,Clothing
C1158,2022-01-21 00:00:00,1,34.23,34.23,UK,Books
C0795,2022-06-20 00:00:00,1,229.28,229.28,Netherlands,Sports
C0868,2022-07-02 00:00:00,1,395.46,395.46,Germany,Electronics
C1319,2022-08-18 00:00:00,1,42.0,42.0,Germany,Books
C0995,2022-09-28 00:00:00,5,430.4,2152.01,Italy,Sports
C1702,2022-12-11 00:00:00,1,88.16,88.16,UK,Home & Garden
C1316,2023-01-06 00:00:00,1,130.31,130.31,,Home & Garden
C1151,2022-05-22 00:00:00,2,385.28,770.57,France,Electronics
C1432,2022-12-24 00:00:00,1,89.59,89.59,UK,Home & Garden
C0170,2023-03-22 00:00:00,1,159.66,159.66,Spain,Clothing
C1251,2022-12-07 00:00:00,1,228.35,228.35,Germany,Electronics
C0678,2023-08-26 00:00:00,1,46.51,46.51,,Beauty
C0022,2022-11-16 00:00:00,1,98.74,98.74,,Home & Garden
C0819,2022-08-06 00:00:00,1,696.87,696.87,UK,Electronics
C1214,2023-07-30 00:00:00,1,85.93,85.93,Germany,Clothing
C0321,2022-04-22 00:00:00,1,15.95,15.95,Germany,Books
C0131,2022-12-04 00:00:00,1,25.89,25.89,France,Books
C1077,2022-12-10 00:00:00,4,8.53,34.12,Spain,Beauty
C1538,2022-12-21 00:00:00,1,74.47,74.47,UK,Sports
C1538,2023-07-23 00:00:00,1,843.1,843.1,UK,Electronics
C1480,2023-01-06 00:00:00,4,7.56,30.24,Netherlands,Beauty
C0628,2022-02-22 00:00:00,1,59.16,59.16,UK,Beauty
C0562,2022-07-07 00:00:00,1,61.87,61.87,UK,Clothing
C1456,2023-10-28 00:00:00,1,232.88,232.88,Netherlands,Sports
C1306,2023-05-17 00:00:00,1,685.93,685.93,Italy,Electronics
C0802,2023-09-26 00:00:00,-1,370.76,370.76,UK,Electronics
C1359,2023-02-18 00:00:00,1,8.3,8.3,France,Books
C0148,2022-09-27 00:00:00,1,90.14,90.14,France,Clothing
C0386,2022-06-09 00:00:00,1,749.51,749.51,UK,Electronics
C0081,2022-05-01 00:00:00,1,34.12,34.12,Germany,Beauty
C1735,2022-08-19 00:00:00,1,365.58,365.58,Germany,Sports
C0057,2022-10-18 00:00:00,1,716.94,716.94,Germany,Electronics
C0336,2022-12-30 00:00:00,1,232.79,186.42,France,Sports
C0742,2023-02-01 00:00:00,1,178.68,178.68,UK,Home & Garden
C0397,2023-05-21 00:00:00,3,55.2,165.6,France,Beauty
C1331,2023-06-07 00:00:00,1,129.82,129.82,Netherlands,Clothing
C0985,2022-08-29 00:00:00,1,160.97,160.97,Netherlands,Home & Garden
C0389,2022-05-31 00:00:00,-1,213.49,213.49,,Sports
C1302,2023-11-27 00:00:00,1,248.08,248.08,Netherlands,Home & Garden
C1167,2022-03-28 00:00:00,1,10.97,10.97,France,Beauty
C0444,2022-10-21 00:00:00,1,28.21,28.21,,Books
C0310,2023-01-19 00:00:00,1,78.69,78.69,Italy,Beauty
C1278,2023-06-15 00:00:00,1,137.45,137.45,Netherlands,Clothing
C1118,2023-01-21 00:00:00,1,154.71,154.71,,Home & Garden
C0057,2023-07-29 00:00:00,1,209.51,209.51,Germany,Home & Garden
C1544,2022-11-29 00:00:00,1,73.94,73.94,UK,Sports
C0221,2022-04-17 00:00:00,1,279.5,279.5,Netherlands,Home & Garden
C0851,2022-08-19 00:00:00,1,555.71,555.71,,Electronics
C1514,2022-03-26 00:00:00,1,27.95,27.95,UK,Books
C0446,2023-06-15 00:00:00,1,194.98,194.98,UK,Home & Garden
C0659,2022-09-07 00:00:00,1,244.25,244.25,UK,Electronics
C1177,2022-10-18 00:00:00,1,144.88,144.88,UK,Electronics
C0623,2023-10-09 00:00:00,1,480.34,480.34,UK,Sports
C0061,2022-04-05 00:00:00,3,487.29,1461.88,UK,Sports
C0137,2023-04-04 00:00:00,1,53.54,53.54,,Beauty
C1579,2022-12-07 00:00:00,1,302.26,302.26,UK,Electronics
C0844,2023-01-22 00:00:00,1,64.13,64.13,UK,Beauty
C0623,2023-04-21 00:00:00,1,25.95,25.95,UK,Books
C1620,2022-08-12 00:00:00,1,650.92,650.92,,Electronics
C1716,2023-08-09 00:00:00,1,37.99,37.99,Italy,Books
C1780,2022-02-18 00:00:00,1,101.37,101.37,Netherlands,Home & Garden
C0532,2022-02-24 00:00:00,1,97.54,97.54,,Clothing
C1712,2023-02-18 00:00:00,1,496.24,496.24,UK,Sports
C1546,2022-04-28 00:00:00,1,614.52,614.52,Germany,Electronics
C0585,2022-10-01 00:00:00,1,22.83,22.83,UK,Beauty
C0985,2022-10-28 00:00:00,2,61.62,107.61,Netherlands,Beauty
C0998,2023-08-01 00:00:00,1,157.43,157.43,Germany,Clothing
C1504,2022-03-13 00:00:00,1,63.67,63.67,UK,Home & Garden
C0002,2023-03-17 00:00:00,1,102.47,102.47,Germany,Clothing
C0641,2022-04-02 00:00:00,1,71.4,71.4,France,Beauty
C0726,2023-03-09 00:00:00,1,148.69,148.69,,Clothing
C0552,2022-03-05 00:00:00,1,168.07,168.07,UK,Electronics
C1328,2023-03-11 00:00:00,1,58.81,58.81,UK,Beauty
C1326,2022-10-13 00:00:00,1,153.08,153.08,France,Home & Garden
C0436,2023-01-23 00:00:00,1,8.27,8.27,Netherlands,Books
C0433,2022-03-13 00:00:00,1,582.67,582.67,UK,Sports
C1274,2022-06-02 00:00:00,1,49.15,49.15,,Books
C1706,2022-04-05 00:00:00,1,27.66,27.66,UK,Books
C1557,2023-02-16 00:00:00,1,290.68,290.68,Spain,Sports
C0624,2022-01-19 00:00:00,1,255.16,255.16,France,Home & Garden
C1659,2023-01-17 00:00:00,1,48.3,48.3,UK,Sports
C0225,2022-05-10 00:00:00,1,22.6,22.6,France,Home & Garden
C1755,2022-04-11 00:00:00,2,232.63,465.26,UK,Home & Garden
C0166,2023-04-02 00:00:00,1,243.4,243.4,UK,Home & Garden
C1480,2023-03-09 00:00:00,2,76.34,152.68,Netherlands,Clothing
C0981,2023-06-28 00:00:00,1,27.43,22.05,France,Clothing
C1839,2023-06-27 00:00:00,4,14.46,57.85,Italy,Clothing
C0423,2022-11-10 00:00:00,1,88.98,88.98,UK,Home & Garden
C0684,2023-03-28 00:00:00,2,174.46,348.91,Italy,Clothing
C0994,2022-06-11 00:00:00,1,69.4,69.4,Spain,Beauty
C0068,2022-07-25 00:00:00,1,25.48,25.48,Germany,Beauty
C0655,2023-08-13 00:00:00,1,56.09,56.09,UK,Sports
C1649,2023-01-26 00:00:00,1,162.29,162.29,UK,Clothing
C0255,2023-10-28 00:00:00,1,281.95,197.93,UK,Home & Garden
C0756,2022-11-02 00:00:00,1,156.34,156.34,UK,Sports
C0241,2022-12-30 00:00:00,1,264.43,264.43,France,Home & Garden
C0580,2023-01-31 00:00:00,1,45.41,45.41,UK,Beauty
C0011,2022-10-07 00:00:00,2,202.43,404.85,UK,Electronics
C0391,2022-12-14 00:00:00,1,21.73,21.73,UK,Books
C0944,2022-07-09 00:00:00,1,67.65,67.65,Netherlands,Beauty
C0688,2022-08-01 00:00:00,1,154.77,154.77,France,Clothing
C1058,2022-08-05 00:00:00,1,52.06,52.06,France,Electronics
C1820,2022-10-20 00:00:00,1,74.29,74.29,Netherlands,Clothing
C0298,2022-11-11 00:00:00,1,105.04,94.14,UK,Sports
C0393,2023-01-18 00:00:00,5,38.97,194.84,Netherlands,Beauty
C0985,2022-09-11 00:00:00,1,328.6,328.6,Netherlands,Sports
C0644,2022-07-27 00:00:00,1,34.76,34.76,UK,Books
C1676,2023-05-21 00:00:00,3,123.02,327.74,,Home & Garden
C0812,2023-06-08 00:00:00,1,590.79,590.79,UK,Sports
C0629,2023-05-18 00:00:00,4,30.97,123.89,France,Books
C1674,2023-03-21 00:00:00,1,656.89,656.89,Netherlands,Electronics
C0602,2022-08-12 00:00:00,1,357.88,357.88,UK,Electronics
C0995,2023-01-18 00:00:00,1,35.14,35.14,Italy,Beauty
C1289,2022-11-26 00:00:00,1,10.12,10.12,UK,Books
C1472,2023-01-19 00:00:00,1,399.76,399.76,Germany,Electronics
C0958,2022-11-15 00:00:00,1,42.94,42.94,,Books
C1676,2023-05-29 00:00:00,1,24.82,24.82,,Books
C1247,2023-07-28 00:00:00,1,179.45,179.45,UK,Sports
C0987,2023-02-22 00:00:00,1,360.44,360.44,,Electronics
C0405,2022-01-22 00:00:00,1,37.87,37.87,France,Books
C0171,2022-08-09 00:00:00,1,48.16,48.16,UK,Books
C1533,2022-02-05 00:00:00,1,68.95,68.95,Italy,Home & Garden
C0346,2022-03-28 00:00:00,1,73.65,73.65,Netherlands,Beauty
C0501,2022-05-03 00:00:00,1,224.97,224.97,UK,Electronics
C1322,2022-06-05 00:00:00,1,145.97,145.97,UK,Clothing
C0970,2022-08-06 00:00:00,1,39.62,39.62,UK,Books
C0057,2022-08-19 00:00:00,2,27.53,55.06,Germany,Beauty
C0609,2022-06-29 00:00:00,1,146.23,146.23,Spain,Sports
C1049,2023-06-26 00:00:00,1,17.02,17.02,Germany,Beauty
C0139,2022-12-25 00:00:00,1,44.46,44.46,Germany,Books
C1230,2022-09-29 00:00:00,1,23.27,23.27,,Books
C0783,2022-01-12 00:00:00,2,103.64,207.28,Netherlands,Clothing
C1173,2022-01-13 00:00:00,1,257.63,257.63,UK,Home & Garden
C0054,2022-12-15 00:00:00,-1,296.01,296.01,,Electronics
C0445,2022-11-16 00:00:00,1,79.03,79.03,France,Sports
C0944,2022-10-16 00:00:00,1,440.39,440.39,Netherlands,Sports
C0666,2022-06-28 00:00:00,3,8.24,24.71,UK,Beauty
C0136,2022-02-19 00:00:00,1,101.21,101.21,Italy,Sports
C0183,2022-02-24 00:00:00,1,31.49,31.49,Germany,Books
C0366,2022-10-24 00:00:00,1,129.31,129.31,UK,Sports
C0700,2023-09-18 00:00:00,1,46.78,46.78,France,Beauty
C0386,2022-04-14 00:00:00,1,8.72,8.72,UK,Beauty
C1407,2022-12-07 00:00:00,1,47.24,47.24,UK,Clothing
C0602,2023-05-03 00:00:00,1,47.27,47.27,UK,Books
C1071,2022-02-19 00:00:00,1,138.78,138.78,Germany,Home & Garden
C1767,2022-04-07 00:00:00,1,73.81,73.81,UK,Home & Garden
C0731,2023-04-07 00:00:00,1,398.61,398.61,UK,Sports
C1168,2022-06-21 00:00:00,1,183.22,183.22,,Clothing
C0567,2022-11-25 00:00:00,1,107.84,107.84,UK,Electronics
C0230,2023-07-22 00:00:00,3,64.09,192.28,France,Clothing
C1061,2022-12-28 00:00:00,1,514.62,514.62,UK,Electronics
C0219,2022-05-26 00:00:00,1,171.62,171.62,UK,Electronics
C0907,2022-07-21 00:00:00,1,81.39,81.39,France,Beauty
C0470,2022-04-05 00:00:00,1,0.0,10.41,UK,Beauty
C0946,2023-02-20 00:00:00,1,40.15,40.15,Germany,Clothing
C0667,2022-07-15 00:00:00,2,51.4,102.8,Spain,Clothing
C0764,2023-02-16 00:00:00,1,124.03,124.03,Italy,Clothing
C0907,2022-06-03 00:00:00,1,32.99,32.99,France,Home & Garden
C1270,2023-11-27 00:00:00,1,185.61,185.61,Italy,Clothing
C1214,2023-04-19 00:00:00,1,27.72,27.72,Germany,Books
C1590,2022-08-28 00:00:00,1,14.25,14.25,France,Beauty
C0238,2022-05-12 00:00:00,1,21.76,21.76,,Home & Garden
C1687,2022-11-10 00:00:00,1,205.82,205.82,Italy,Sports
C0938,2022-06-02 00:00:00,1,81.4,57.24,UK,Sports
C1644,2022-08-17 00:00:00,1,27.62,27.62,UK,Beauty
C1040,2023-01-19 00:00:00,1,364.65,364.65,France,Sports
C0623,2023-05-14 00:00:00,1,63.33,63.33,UK,Beauty
C0061,2022-06-03 00:00:00,1,129.01,129.01,UK,Clothing
C0799,2023-02-12 00:00:00,1,537.58,537.58,UK,Electronics
C1168,2022-08-11 00:00:00,1,49.2,49.2,,Books
C0904,2023-03-12 00:00:00,1,54.68,54.68,Germany,Clothing
C1551,2022-10-10 00:00:00,1,24.94,24.94,UK,Home & Garden
C0315,2022-10-26 00:00:00,1,37.31,37.31,UK,Beauty
C0374,2023-02-12 00:00:00,1,46.07,46.07,UK,Books
C1039,2022-10-19 00:00:00,1,188.73,188.73,Germany,Clothing
C1410,2023-03-09 00:00:00,1,126.49,126.49,UK,Home & Garden
C0879,2022-07-11 00:00:00,1,133.93,133.93,France,Home & Garden
C0687,2022-08-07 00:00:00,1,851.42,851.42,UK,Electronics
C0823,2022-08-07 00:00:00,1,530.66,530.66,Germany,Electronics
C0160,2022-11-07 00:00:00,1,16.92,16.92,UK,Books
C1212,2022-11-17 00:00:00,1,86.07,70.81,UK,Sports
C1557,2022-07-23 00:00:00,-1,14.2,14.2,Spain,Beauty
C1039,2022-08-04 00:00:00,1,576.56,576.56,Germany,Sports
C1358,2022-05-07 00:00:00,1,178.84,178.84,Spain,Clothing
C1426,2023-06-12 00:00:00,1,38.3,38.3,UK,Books
C0788,2022-06-17 00:00:00,1,26.85,20.95,UK,Books
C1355,2023-11-12 00:00:00,2,884.73,1769.45,Italy,Electronics
C1061,2022-12-07 00:00:00,1,297.62,297.62,UK,Sports
C1646,2023-08-02 00:00:00,1,17.59,17.59,UK,Books
C0783,2022-01-10 00:00:00,3,76.22,228.66,Netherlands,Beauty
C1585,2022-04-08 00:00:00,1,156.53,156.53,UK,Electronics
C1019,2022-11-04 00:00:00,1,25.36,25.36,Netherlands,Beauty
